"code","Phylum","Genus","filename","Replicate","Di_2,3_diaminopropionic acid_14073","Tri_2,3_diaminopropionic acid_14940","Di_ornithine_15391","Tri_ornithine_17210","Tri_histidine_17315","Tri_2,3_diaminopropionic acid_17863","Tri_2,3_diaminopropionic acid_17869","Di_ornithine_17963","Tri_arginine_18281","Tri_2,3_diaminopropionic acid_18373","Tri_proline_M+NH4_18411","Tri_putrescine_18433","Tri_cystine_19329","Tri_cadaverine_19586","3a,7a,12k_alanine_20366","Tri_glutamine_22099","Di_citrulline_22104","Tri_citrulline_22220","Tri_phenylalanine_22512","Di_ornithine_22619","Di_phenylalanine_22687","Tri_serine_23158","3a,7a,12k_lysine_23168","3k12a_lysine_23849","Tri_GABA_M+H2O_23885","3a7k_citrulline_24966","Di_lysine_25070","Di_ornithine_25325","3a7k_threonine_27078","Di_alanine_27176","3k7a_glutamine_29953","Di_glutamine_30065","Di_glutamine_30067","Di_glutamine_31254","Di_citrulline_31270","Mono_ornithine_31596","Mono_lysine_32192","Tri_dopamine_32195","Di_serine_32622","Di_threonine_33288","Mono_ornithine_33494","Tri_methionine_33885","Di_dopamine_34015","Di_unconjugated_34634","Di_methionine_34896","Tri_2_aminophenol_35037","Di_alanine_35826","Tri_3_methoxytyramine_36008","Di_3_methoxytyramine_37128","Di_3_methoxytyramine_37165","Di_dopamine_38088","Tri_tryptamine_38723","Mono_tyramine_38979","Di_3_methoxytyramine_39396","Mono_methionine_41397","Mono_phenylalanine_41412","Mono_serotonin_42743","Tri_glyglycine_20401"
"A0A3R6IUG4","Bacillota","unclassified Clostridiaceae","P1_F6_cluster255_A0A3R6IUG4_rep2","rep2",0,0,0,0,0,0,13603.959,0,0,293067.47,0,0,0,0,346361,0,0,0,0,0,0,3236.5286,131314.56,0,230884.4,0,0,0,44677.383,0,0,0,0,6384.022,0,0,0,0,112042.03,749.7991,625.0155,35496.668,0,26563.492,0,48069.562,70205.83,0,0,0,0,0,15831.19,0,4872.382,0,6241.3623,5926.4756
"A0A3R6IUG4","Bacillota","unclassified Clostridiaceae","P1_F6_cluster255_A0A3R6IUG4","rep1",0,0,0,0,0,0,16377.594,0,0,238035.56,0,0,0,0,207688.19,0,0,0,0,0,0,6656.4414,114535.805,0,204484.25,0,0,2709.1575,38771.707,0,0,0,0,4439.4814,0,0,0,0,137937.38,1709.8074,888.4658,30091.588,0,73530.555,0,73334.86,71833.54,0,0,0,0,0,28353.145,0,7509.212,0,11627.316,8052.6353
"A0A412TTM9","Bacteroidota","Odoribacter","P1_F8_cluster369_A0A412TTM9_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802.6414,0,0,0,0,2797.7842,0,0,0,0,0,0,0,0,0,0,0,0,13462.258,0,0,0,0,0,51899.453,0,0,0,0,0,0,0,0,0
"A0A412TTM9","Bacteroidota","Odoribacter","P1_F8_cluster369_A0A412TTM9_rep3","rep3",1153.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10264.753,0,0,0,0,0,0,0,0,0,0,352.618,0,11959.9,0,0,0,0,0,31306.555,1722.783,0,0,0,0,0,0,0,0
"A0A412TTM9","Bacteroidota","Odoribacter","P1_F8_cluster369_A0A412TTM9","rep1",0,0,0,0,0,0,0,0,0,72709.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577.0653,0,0,0,0,10553.372,0,0,0,0,0,0,0,0,0,0,0,0,13059.741,17385.45,0,0,0,0,30416.162,0,0,0,0,0,0,0,0,0
"A0A413RDG7","Bacillota","Eubacterium","P1_C7_cluster266_A0A413RDG7","rep1",0,4473.9033,0,0,0,0,0,0,0,131492.88,0,0,0,0,214286.66,0,0,0,0,0,0,1899.745,42739.76,0,81140.11,0,0,3845.8489,31431.809,8844.943,0,0,713.2559,1646.782,0,0,0,0,88391.14,0,5814.5005,13526.83,0,107659.44,0,64476.13,21295.518,0,3551.3997,0,0,0,84483.67,0,3348.1118,10128.198,0,2798.4775
"A0A413RDG7","Bacillota","Eubacterium","P1_C7_cluster266_A0A413RDG7_rep2","rep2",0,4727.8887,0,0,0,0,0,0,0,149133.05,0,0,0,0,328382.38,0,0,0,0,0,7628.966,0,47678.41,0,0,0,0,2418.233,33798.594,2905.35,0,0,0,1410.5249,0,0,0,0,63768.03,667.8285,6075.6226,15127.593,0,117818.82,0,48471.395,18670.896,0,3855.3613,0,0,0,8161.299,0,4190.7905,0,0,0
"A0A413RDG7","Bacillota","Eubacterium","P1_C7_cluster266_A0A413RDG7_rep3","rep3",2002.4546,0,0,0,0,0,0,0,0,143597.11,0,0,0,0,155808.38,0,0,0,0,0,0,0,34103.64,0,48023.316,0,0,681.0681,17892.414,0,0,0,0,0,0,0,0,0,34341.516,0,2641.9692,10455.955,0,65612.555,0,29267.057,16224.957,0,0,0,0,0,44702.883,0,0,6806.561,1883.7751,0
"A0A414M9L3","Bacteroidota","Bacteroides","P1_C6_cluster239_A0A414M9L3_rep2","rep2",46925.414,18076.555,0,0,0,0,0,132278.56,0,2015314.4,0,0,0,0,640638.9,0,0,0,0,0,1116.843,0,0,0,0,0,0,41591.8,0,24290.918,0,0,0,0,0,0,0,1616.302,0,0,484113.94,0,110558.164,19901.186,0,269578.53,209011.33,3449.12,517435.34,46296.14,34281.156,0,54343.996,15250.144,0,0,89122.76,0
"A0A414M9L3","Bacteroidota","Bacteroides","P1_C6_cluster239_A0A414M9L3","rep1",55923.992,15433.785,0,0,0,0,0,128913.414,0,2184298.5,0,0,0,0,742621.5,0,0,0,0,0,1295.726,0,0,0,0,0,0,33855.938,0,18451.459,0,0,0,0,0,0,0,1236.499,0,0,405612.5,0,118489.64,72433.75,0,330924.97,150238.33,6411.883,550620.8,52177.113,38440.19,0,139452.64,70222.64,0,0,186561.67,0
"A0A414M9L3","Bacteroidota","Bacteroides","P1_C6_cluster239_A0A414M9L3_rep3","rep3",51598.953,5778.387,0,0,0,0,0,89923.69,0,1445243.4,0,0,0,0,411989,0,0,0,0,0,0,0,0,0,0,0,0,23314.742,0,26072.4,0,0,0,0,0,0,0,2142.336,0,0,272595.03,0,58130.688,12907.121,0,173721.16,158261.64,3129.087,419167.47,27723.2,32303.715,0,51030.156,54138.336,0,0,87445.07,0
"A0A414Q275","Fusobacteriota","Fusobacterium","P1_F9_cluster406_A0A414Q275_rep2","rep2",31059.678,98656.125,0,0,0,0,0,30367.762,0,22115488,21621.047,67056.93,0,39442.805,863996.9,0,0,0,0,0,0,0,6623.895,0,61513.19,0,0,108121.03,0,8566.254,0,0,0,0,0,0,0,25731.848,0,0,21628.812,0,15257.537,69934.77,0,612979,694038.9,49409.12,61973.85,3710.55,60048.387,41884.008,0,23100.492,0,0,50423.367,0
"A0A414Q275","Fusobacteriota","Fusobacterium","P1_F9_cluster406_A0A414Q275_rep3","rep3",24905.814,76765.87,0,0,0,0,0,22154.56,0,18519602,17437.6,53787.684,0,26572.072,830363.2,0,0,0,0,0,0,0,2253.072,0,55111.117,0,0,90045.53,0,4854.662,0,0,0,0,0,0,0,19801.434,0,0,17905.664,0,6458.22,21790.873,0,527388.25,570562.2,37706.66,55790.67,0,37754.008,14334.996,0,0,0,0,0,0
"A0A414Q275","Fusobacteriota","Fusobacterium","P1_F9_cluster406_A0A414Q275","rep1",25421.055,81324.555,0,0,0,0,0,24516.361,0,18358818,15841.502,53712.895,0,36163.777,836954.7,0,0,0,0,0,1752.877,0,3572.415,0,45561.01,0,0,67505.16,0,10246.73,0,0,0,0,0,0,0,20263.533,0,0,15615.916,0,13484.104,57109.113,0,503045.22,482433.38,35543.395,96863.86,0,55029.895,18713.184,0,0,0,0,36626.773,0
"A0A416W0A8","Bacillota","Eubacterium","P2_B1_cluster900_A0A416W0A8_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A416W0A8","Bacillota","Eubacterium","P2_B1_cluster900_A0A416W0A8_rep2","rep2",0,0,0,0,0,0,0,0,0,75612.41,0,0,0,0,185446.47,0,0,0,0,0,0,0,20209.023,0,55196.21,0,0,0,11632.632,0,0,0,0,1569.446,0,0,0,0,203628.66,0,0,3159.38,0,0,0,0,47832.1,0,0,0,0,0,18953.791,0,0,0,0,0
"A0A416W0A8","Bacillota","Eubacterium","P2_B1_cluster900_A0A416W0A8","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A416W4H5","Bacteroidota","Odoribacter","P1_B4_cluster116_A0A416W4H5_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3256.243,0,0,0,0,0,0,0,0
"A0A416W4H5","Bacteroidota","Odoribacter","P1_B4_cluster116_A0A416W4H5_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A416W4H5","Bacteroidota","Odoribacter","P1_B4_cluster116_A0A416W4H5","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12642.308,0,0,0,0,0,0,0,6522.538,3679.326,0,0,6254.621,0,0,0,0,0
"A0A5C2BYC4","Pseudomonadota","Francisella","P2_B3_Francisella_A0A5C2BYC4_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2724.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A5C2BYC4","Pseudomonadota","Francisella","P2_B3_Francisella_A0A5C2BYC4_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A5C2BYC4","Pseudomonadota","Francisella","P2_B3_Francisella_A0A5C2BYC4","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A5C2C0X5","Pseudomonadota","Francisella","P2_C3_Francisella_A0A5C2C0X5_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A5C2C0X5","Pseudomonadota","Francisella","P2_C3_Francisella_A0A5C2C0X5_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565.7432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A5C2C0X5","Pseudomonadota","Francisella","P2_C3_Francisella_A0A5C2C0X5","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644.0623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A5C2C1U8","Pseudomonadota","Francisella","P2_D3_Francisella_A0A5C2C1U8","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816.2749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A5C2C1U8","Pseudomonadota","Francisella","P2_D3_Francisella_A0A5C2C1U8_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.7291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9628.255
"A0A5C2C1U8","Pseudomonadota","Francisella","P2_D3_Francisella_A0A5C2C1U8_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A6B3M9R4","Cyanobacteriota","Symploca","P2_E4_Symploca_SIO2E9_A0A6B3M9R4_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A6B3M9R4","Cyanobacteriota","Symploca","P2_E4_Symploca_SIO2E9_A0A6B3M9R4","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A6B3M9R4","Cyanobacteriota","Symploca","P2_E4_Symploca_SIO2E9_A0A6B3M9R4_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A6B3MYR8","Cyanobacteriota","Moorena","P2_A4_Moorena_SIO4A1_A0A6B3MYR8","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A6B3MYR8","Cyanobacteriota","Moorena","P2_A4_Moorena_SIO4A1_A0A6B3MYR8_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A6B3MYR8","Cyanobacteriota","Moorena","P2_A4_Moorena_SIO4A1_A0A6B3MYR8_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A6B3PBB6","Cyanobacteriota","Okeania","P2_B4_Okeania_SIO1F9_A0A6B3PBB6_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A6B3PBB6","Cyanobacteriota","Okeania","P2_B4_Okeania_SIO1F9_A0A6B3PBB6","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A6B3PBB6","Cyanobacteriota","Okeania","P2_B4_Okeania_SIO1F9_A0A6B3PBB6_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A6B3PFJ7","Cyanobacteriota","Okeania","P2_C4_Okeania_SIO1F9_A0A6B3PFJ7_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A6B3PFJ7","Cyanobacteriota","Okeania","P2_C4_Okeania_SIO1F9_A0A6B3PFJ7_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A6B3PFJ7","Cyanobacteriota","Okeania","P2_C4_Okeania_SIO1F9_A0A6B3PFJ7","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789.9911,0,0,0,1348.6373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A6I3NAM9","Bacillota","Turicibacter","P1_H11_cluster581_A0A6I3NAM9_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A6I3NAM9","Bacillota","Turicibacter","P1_H11_cluster581_A0A6I3NAM9","rep1",0,0,0,0,0,0,0,0,0,257219.53,31004.783,84690.11,0,56681.324,41686.57,0,0,0,0,0,0,0,938.2505,0,289175.9,0,0,23829.377,0,0,0,0,0,0,0,0,0,2650.5193,0,0,19890.918,0,7161.1533,0,0,336814.8,0,0,12943.655,0,33820.426,0,331238.5,0,0,0,1281.7773,0
"A0A6I3NAM9","Bacillota","Turicibacter","P1_H11_cluster581_A0A6I3NAM9_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A6N3FX58","Bacteroidota","Paraprevotella","P1_C8_cluster362_A0A6N3FX58","rep1",15423.758,0,0,0,0,0,0,34783.754,0,799599.06,0,734.2589,0,0,135719.69,0,0,0,0,0,4137.856,0,0,0,1963.8086,0,0,0,0,30187.496,0,0,0,0,0,0,0,1040.7839,0,0,154993.3,0,47043.91,45261.547,0,101058.8,111387.375,2075.4946,191619.25,13058.588,25606.486,0,33548.227,0,0,0,49368.215,0
"A0A6N3FX58","Bacteroidota","Paraprevotella","P1_C8_cluster362_A0A6N3FX58_rep2","rep2",16295.357,0,0,0,0,0,0,37729.7,0,784897.75,0,0,0,0,103336.664,0,0,0,0,0,1539.899,0,0,0,2616.791,0,0,0,0,0,0,0,0,0,0,0,0,2516.61,0,0,176503.08,0,40545.57,49119.465,0,88014.55,131498.28,3486.231,192417.53,0,20114.691,0,45377.07,0,0,0,63141.688,0
"A0A6N3FX58","Bacteroidota","Paraprevotella","P1_C8_cluster362_A0A6N3FX58_rep3","rep3",6724.536,0,0,0,0,0,0,32344.27,0,645069.4,0,0,0,0,75533.61,0,0,0,0,0,1267.1082,0,0,0,2653.7712,0,0,0,0,2457.497,0,0,0,0,0,0,0,770.9103,0,0,137645.55,0,17911.611,20152.361,0,70762.85,89403.84,1516.8142,178325.02,0,22596.959,0,22058.996,0,0,0,19979.322,0
"A0A7K1GNS5","Bacteroidota","Myroides","P2_D2_Myroides_A0A7K1GNS5","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A7K1GNS5","Bacteroidota","Myroides","P2_D2_Myroides_A0A7K1GNS5_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A7K1GNS5","Bacteroidota","Myroides","P2_D2_Myroides_A0A7K1GNS5_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A7W2FPE8","Pseudomonadota","Vibrio","P2_E3_Vibrio_A0A7W2FPE8_rep3","rep3",25035.916,53811.156,0,0,0,0,0,106320.125,0,3705970.8,70603.76,41683.25,0,24881.371,0,0,0,0,0,0,0,0,18979.271,0,39999.465,0,0,494403.12,0,15707.123,0,0,0,0,0,0,0,298840.56,0,0,49825.965,0,141768.17,16464.242,0,12505542,103445.914,728256.6,462913.03,43862.53,559507.44,3239205.8,0,396329.9,0,0,0,0
"A0A7W2FPE8","Pseudomonadota","Vibrio","P2_E3_Vibrio_A0A7W2FPE8_rep2","rep2",23474.465,56102.75,0,0,0,0,0,94917.875,0,3496769,61094.543,38066.055,0,27736.18,0,0,0,0,0,0,0,0,24743.86,0,55268.19,0,0,478848.06,0,14654.594,0,0,0,0,0,0,0,279540.44,0,0,42289.473,0,139375.17,67755.016,0,11770233,107507,593372.1,393834.28,38946.047,565526.1,2799367.5,0,239421.55,0,0,4937.324,0
"A0A7W2FPE8","Pseudomonadota","Vibrio","P2_E3_Vibrio_A0A7W2FPE8","rep1",24762.348,55488.375,0,0,0,0,0,99457.82,0,3494079.5,70508.19,41689.355,0,18616.512,0,0,0,0,0,0,0,0,13640.659,0,56354.48,0,0,452184.84,0,33406.664,0,0,0,0,0,0,0,280095.66,0,0,43946.492,0,160486.48,68790.94,0,10767578,90535.07,585431.44,379837.7,47990.508,550203.3,2671768.2,0,294318.12,0,0,0,0
"A0A848U0C2","Bacteroidota","Maribacter","P2_C2_Maribacter_A0A848U0C2_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394.509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A848U0C2","Bacteroidota","Maribacter","P2_C2_Maribacter_A0A848U0C2","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A848U0C2","Bacteroidota","Maribacter","P2_C2_Maribacter_A0A848U0C2_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A8D5FTP2","Thermodesulfobacteriota","Desulfomarina","P2_F3_Desulfomarina_A0A8D5FTP2","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A8D5FTP2","Thermodesulfobacteriota","Desulfomarina","P2_F3_Desulfomarina_A0A8D5FTP2_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,450.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269.105,0,0,0,0,0,1514.627,0,0,0,0,0,0
"A0A8D5FTP2","Thermodesulfobacteriota","Desulfomarina","P2_F3_Desulfomarina_A0A8D5FTP2_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A8J7U9Z7","Bacteroidota","Candidatus Homeothermus","P1_C2_cluster31_A0A8J7U9Z7_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A8J7U9Z7","Bacteroidota","Candidatus Homeothermus","P1_C2_cluster31_A0A8J7U9Z7_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A8J7U9Z7","Bacteroidota","Candidatus Homeothermus","P1_C2_cluster31_A0A8J7U9Z7","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A942AQR8","Bacteroidota","Barnesiella","P1_E12_cluster726_A0A942AQR8_rep3","rep3",44654.99,0,0,0,0,0,0,140241.16,0,1083188.4,0,0,0,0,149629.48,0,0,0,0,0,1630.162,0,0,0,9867.304,0,0,4175.957,0,29987.844,0,0,0,0,0,0,0,20675.215,0,0,163860.1,0,934104.7,60559.168,0,624192.44,279705.16,31230.219,3167157.5,308186.22,254761.06,17346.17,105400.22,301024.38,3935.126,0,196580.11,0
"A0A942AQR8","Bacteroidota","Barnesiella","P1_E12_cluster726_A0A942AQR8_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A942AQR8","Bacteroidota","Barnesiella","P1_E12_cluster726_A0A942AQR8","rep1",45855.773,0,0,0,0,0,0,143880.55,0,969488.75,0,0,0,0,237656.7,0,1376.829,0,0,0,7571.358,0,0,0,7126.516,0,0,0,0,67849.484,0,0,0,0,0,0,0,17450.484,0,0,138404,0,875342.1,93786.766,0,674634.94,244128.25,25495.186,3371499.2,332580.34,240629.92,7095.066,135315.8,173758.17,5319.923,21715.852,263801.25,0
"A0A952U252","Cyanobacteriota",NA,"P2_D4_Melainabacteria_A0A952U252_rep3","rep3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3108.8657,0,0,0,0,0,0
"A0A952U252","Cyanobacteriota",NA,"P2_D4_Melainabacteria_A0A952U252","rep1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A0A952U252","Cyanobacteriota",NA,"P2_D4_Melainabacteria_A0A952U252_rep2","rep2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2233.694,0,0,0,0,0,0,0,0
